2025-01-15T18:48:57 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || game started
2025-01-15T18:48:57 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || Fishing winposition 2
2025-01-15T18:48:57 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || Fishing winposition 6
2025-01-15T18:48:57 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || fishing minigame start
2025-01-15T18:48:57 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || catching fish failed
2025-01-15T18:48:58 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || fishing minigame restart
2025-01-15T18:48:58 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || catching fish failed
2025-01-15T18:48:59 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 9, f_current = 6, f_caught = 9, p_pop = 13, p_caught = 1 || fishing minigame restart
2025-01-15T18:49:00 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || fish caught
2025-01-15T18:49:01 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || game closed
2025-01-15T18:49:08 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || game started
2025-01-15T18:49:08 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || Fishing winposition 6
2025-01-15T18:49:08 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || Fishing winposition 2
2025-01-15T18:49:08 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 8, f_current = 7, f_caught = 10, p_pop = 13, p_caught = 1 || fishing minigame start
2025-01-15T18:49:10 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || fish caught
2025-01-15T18:49:11 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || fishing minigame restart
2025-01-15T18:49:12 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || catching fish failed
2025-01-15T18:49:12 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || fishing minigame restart
2025-01-15T18:49:13 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || catching fish failed
2025-01-15T18:49:14 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || game closed
2025-01-15T18:49:19 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || game started
2025-01-15T18:49:19 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || Fishing winposition 2
2025-01-15T18:49:19 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || Fishing winposition 5
2025-01-15T18:49:19 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 7, f_current = 8, f_caught = 11, p_pop = 13, p_caught = 1 || fishing minigame start
2025-01-15T18:49:19 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 6, f_current = 9, f_caught = 12, p_pop = 13, p_caught = 1 || fish caught
2025-01-15T18:49:20 || Monday 00:00:00 || $0, health = 0.87, price = 17.4, f_pop = 6, f_current = 9, f_caught = 12, p_pop = 13, p_caught = 1 || fishing minigame restart
